Session_Frequency,Total_Duration,Total_Traffic
1,86486331.0,869239339.0
2,172972589.0,1004424989.0
2,287295711.0,1343428857.0
1,271353266.0,73935387.0
2,146011810.0,1316215295.0
1,17320287.0,764598912.0
3,279309339.0,1521679490.0
1,233132782.0,521726319.0
2,291697874.0,1529526054.0
1,172678526.0,101697793.0
1,152886831.0,222338203.0
1,101541317.0,740289636.0
2,194852265.0,867862608.0
1,17491052.0,191182888.0
1,26587342.0,679857629.0
4,701494233.0,2646540879.0
1,16262722.0,633988138.0
1,27753097.0,82244954.0
1,136119368.0,529459130.0
1,172401860.0,685455316.0
2,82372980.0,772352996.0
1,140021375.0,402929235.0
3,370132963.0,1615266606.0
2,258242569.0,651356718.0
2,48362945.0,1184871172.0
1,141889512.0,194617771.0
1,128470946.0,530822065.0
1,95059282.0,205185205.0
3,259459026.0,1182624396.0
1,95481890.0,216464970.0
1,156533144.0,456959893.0
1,221394716.0,738611256.0
4,975271723.0,1242165472.0
1,13125890.0,434421133.0
1,261155507.0,623554972.0
2,96110996.0,1411597485.0
1,139998411.0,825637326.0
2,325538139.0,853285263.0
1,59059593.0,355925807.0
2,172972706.0,709307032.0
1,107040212.0,227964469.0
1,105507223.0,306272488.0
1,95408031.0,805023416.0
1,121145201.0,805184367.0
4,550419927.0,2045469633.0
1,86486316.0,284465107.0
1,106256326.0,118596357.0
2,172972686.0,302387461.0
1,40158574.0,559677181.0
1,245270025.0,115974945.0
1,129150659.0,143872072.0
2,183421139.0,861809091.0
1,259182150.0,693997617.0
1,25825659.0,230847844.0
1,86486361.0,625603136.0
2,46575881.0,1211759110.0
1,93099346.0,799711259.0
1,178592488.0,573234885.0
1,378932103.0,327596946.0
2,79415149.0,1092158654.0
1,43752385.0,233001843.0
2,236575673.0,1103294582.0
1,86486405.0,201556893.0
1,86486419.0,787973441.0
1,250356466.0,875369545.0
1,54774553.0,689748501.0
1,86486240.0,345343662.0
1,98062872.0,442951497.0
5,432431940.0,2453083047.0
1,86486306.0,93511526.0
1,120753848.0,143298393.0
1,11770984.0,413076586.0
1,147009354.0,648245665.0
1,108870798.0,364597495.0
2,172972828.0,790526994.0
1,150645213.0,519661021.0
2,172972632.0,1275936111.0
2,179858883.0,933679539.0
3,294026446.0,1633369788.0
1,86486413.0,479573961.0
1,27071515.0,716163294.0
1,132715887.0,145173005.0
1,86486337.0,668330671.0
4,840452592.0,1782149068.0
2,172972842.0,824080417.0
1,94381810.0,634232178.0
1,86486354.0,320901641.0
1,107963466.0,176344828.0
1,174731154.0,343310388.0
1,182076999.0,581403849.0
2,180196014.0,670878963.0
1,156171397.0,76664743.0
1,85963644.0,560080375.0
2,101881283.0,1593097797.0
2,109699522.0,879944155.0
1,8029789.0,434715210.0
1,111479438.0,107001236.0
1,154210101.0,215671102.0
1,14925606.0,827217796.0
1,86486459.0,511339773.0
1,150315230.0,350350661.0
1,124899025.0,578225141.0
1,13735427.0,376240162.0
2,154952272.0,1206635142.0
1,185587878.0,215053127.0
1,86486313.0,852437304.0
1,86486452.0,256200019.0
1,86687836.0,376466201.0
1,155452714.0,687780613.0
1,49674192.0,189045595.0
1,168637842.0,314480606.0
3,509583221.0,1652734998.0
3,358850440.0,1325154121.0
1,33475839.0,923320301.0
2,189364814.0,1478510638.0
1,86486308.0,222163239.0
1,20381135.0,896294792.0
1,96988687.0,349532314.0
2,172972811.0,773467617.0
1,155324366.0,264204705.0
1,24846035.0,546262834.0
1,193503362.0,628334746.0
1,86486339.0,75927801.0
1,109066724.0,631053370.0
3,259459049.0,788818168.0
1,168124659.0,146793361.0
1,138958065.0,496955809.0
1,22944013.0,117729044.0
2,172972726.0,326916547.0
1,68193716.0,361670006.0
2,333207919.0,1614466537.0
1,102523057.0,98301885.0
1,140459546.0,167721602.0
1,113546056.0,731347135.0
8,2147775916.0,2920920872.0
1,48913173.0,499541417.0
1,42004453.0,72432625.0
1,137722031.0,579285523.0
1,147321794.0,575809583.0
1,33554531.0,564932399.0
2,45977327.0,772177860.0
1,94119429.0,845216684.0
3,94698236.0,515551228.0
2,133159918.0,936369137.0
2,162707467.0,552940198.0
1,437330917.0,225519514.0
1,171173915.0,819611803.0
2,67057275.0,1057692238.0
2,239489614.0,1365184115.0
1,86472069.0,844272376.0
1,89816525.0,277238312.0
1,85888113.0,158897158.0
2,139095090.0,686565581.0
1,86486354.0,122909406.0
1,168511980.0,703420293.0
1,85943433.0,259512338.0
1,86486356.0,383775795.0
2,354515740.0,1166673472.0
1,89590992.0,698483648.0
1,114266385.0,606894368.0
1,34854014.0,421167239.0
1,21358115.0,84223143.0
1,19896134.0,432537416.0
2,249103405.0,1308233589.0
1,55966333.0,770124423.0
3,180651758.0,2024687015.0
1,52202594.0,337579824.0
1,34639323.0,164755965.0
2,423482115.0,942023929.0
2,360693888.0,890103395.0
1,162495093.0,772990982.0
1,72457405.0,871049558.0
1,16112210.0,573711965.0
1,123285624.0,637929877.0
1,150776151.0,207530778.0
1,92261002.0,939086932.0
1,121173162.0,705824551.0
1,147199350.0,121184549.0
4,345945409.0,2612794368.0
1,34173048.0,736009173.0
1,49762268.0,718594775.0
1,33543274.0,463386657.0
1,86486269.0,406099537.0
1,135294489.0,455651817.0
1,73482573.0,480652191.0
3,348501885.0,1632201339.0
1,86486343.0,221844772.0
2,253735010.0,491267244.0
1,85961686.0,784953076.0
1,174825783.0,308513994.0
1,46538617.0,714248512.0
4,560371408.0,1817100130.0
1,68322250.0,689401629.0
1,26494960.0,265996030.0
1,93250199.0,174661359.0
1,35052427.0,363305769.0
1,542768408.0,806968786.0
1,113652800.0,636058560.0
1,41503286.0,636502474.0
1,86486360.0,400048720.0
1,108751807.0,456098405.0
1,191746596.0,269424689.0
5,418521576.0,3127082510.0
2,172972658.0,1454577150.0
1,11818149.0,543048052.0
1,129882756.0,114918885.0
1,85842517.0,795176137.0
1,120002484.0,842553835.0
1,86486381.0,428730883.0
1,80119153.0,632706744.0
1,102634411.0,162951853.0
1,145406399.0,547354576.0
2,273916841.0,810438707.0
1,150665224.0,382653101.0
1,168273097.0,670891265.0
4,345945448.0,1990505882.0
2,331044006.0,652025217.0
2,351075647.0,1142005195.0
2,235915459.0,1318947939.0
4,345945519.0,3026681295.0
1,21992355.0,223863787.0
1,86486416.0,272960560.0
1,11570275.0,252460332.0
1,153156764.0,644260630.0
2,324607199.0,1384421492.0
2,109165118.0,871305808.0
4,345945357.0,1826812658.0
1,18461583.0,98725356.0
1,167590887.0,603270015.0
1,94153533.0,799718356.0
1,172892570.0,728547871.0
2,148914170.0,1587357246.0
4,414730515.0,2009114470.0
1,104585024.0,744180599.0
1,60942992.0,295367938.0
1,29831643.0,295816732.0
2,484080851.0,506327383.0
1,135521454.0,802890053.0
1,20272746.0,813545566.0
1,162164275.0,605561905.0
3,491988783.0,1936528810.0
2,69051462.0,1286746994.0
1,132341372.0,165620709.0
1,86486392.0,675793326.0
1,206232321.0,297913502.0
2,172972797.0,1268701516.0
5,432431631.0,2686842893.0
4,612376910.0,1947090053.0
1,36957856.0,376821313.0
2,168231314.0,777281517.0
1,85607020.0,220817677.0
1,166890900.0,451146522.0
1,17733360.0,92298535.0
1,86486148.0,174263543.0
2,30803635.0,1549305194.0
1,139938612.0,615285350.0
1,51112607.0,673858656.0
1,256381778.0,434988052.0
1,86486367.0,185936743.0
2,401148003.0,1001298945.0
1,86963149.0,823744963.0
2,296797946.0,1597076991.0
1,24740142.0,725609304.0
3,211601224.0,1185812562.0
1,35985776.0,355056290.0
1,86486276.0,309744338.0
1,108394959.0,260923698.0
1,155327474.0,115044451.0
1,76378902.0,387675314.0
4,419346695.0,1390423103.0
1,15367556.0,655885283.0
1,37164922.0,455388471.0
1,86317376.0,814103615.0
1,106040256.0,772588608.0
1,86486354.0,570924718.0
1,117539464.0,172535072.0
1,86486307.0,323257870.0
1,82166306.0,225150068.0
2,225306485.0,1270536893.0
2,211667491.0,1277360080.0
3,219313167.0,1122262519.0
1,124446707.0,242328912.0
1,175727185.0,662637556.0
1,51918551.0,202608297.0
1,86486338.0,886768050.0
1,185624761.0,706776127.0
1,105461775.0,832486766.0
3,133541297.0,2060569239.0
2,330554722.0,914106541.0
1,103909235.0,172016342.0
1,27358829.0,636080242.0
1,85915150.0,911242834.0
1,70524562.0,492238854.0
4,658974623.0,2968773718.0
4,345945442.0,2832822790.0
1,30734112.0,483559065.0
1,86486461.0,552224969.0
1,125547039.0,102038893.0
1,30250106.0,854881918.0
1,122748874.0,501622423.0
1,174957051.0,337372006.0
1,86486351.0,441927206.0
1,98501230.0,503277310.0
1,16322526.0,940116721.0
1,56986253.0,904460779.0
1,43601943.0,816018296.0
1,87639580.0,544328815.0
1,87390304.0,225495057.0
1,83203179.0,902587290.0
2,172972624.0,1288375259.0
3,198920425.0,917054381.0
1,86486273.0,612475651.0
2,95281629.0,489584137.0
2,99024650.0,1368414384.0
1,86486405.0,548597573.0
1,157119660.0,441533810.0
1,59403355.0,206395924.0
1,11712100.0,775964920.0
1,40526833.0,671685212.0
1,136082190.0,105208476.0
2,86646236.0,761185096.0
1,193055981.0,811303062.0
1,16831344.0,134210780.0
1,92621037.0,735810955.0
1,91109457.0,855535687.0
1,86485360.0,901371320.0
1,18837445.0,518535265.0
1,92421119.0,584986455.0
1,316276982.0,251746606.0
1,171648734.0,458331949.0
2,247241277.0,424772423.0
1,415716642.0,586878951.0
1,116381866.0,359154708.0
2,39749036.0,1188088468.0
2,78756358.0,955143272.0
1,226870552.0,715359623.0
1,30024388.0,153773859.0
1,143884003.0,813568019.0
2,247185321.0,733285235.0
1,15978692.0,387450485.0
1,86486352.0,387193977.0
1,130651373.0,175608695.0
1,146663519.0,901498305.0
1,20990197.0,170045908.0
1,186071231.0,850564206.0
1,118693072.0,902996982.0
1,15014853.0,323944385.0
1,191183331.0,60667414.0
3,227865722.0,738396431.0
1,132800432.0,265541267.0
1,80557689.0,633619968.0
3,329575034.0,2171800829.0
2,370851412.0,300237389.0
1,128594760.0,717257847.0
1,39170218.0,895518701.0
1,86486305.0,156251494.0
1,86486343.0,871815833.0
1,952404540.0,494313738.0
1,70848407.0,430601347.0
1,137872068.0,430021684.0
1,103120678.0,607221016.0
2,327380933.0,1403320172.0
1,144210204.0,370861546.0
2,1513477466.0,1396595142.0
1,154945936.0,112572227.0
1,164243587.0,101158968.0
1,222535434.0,365842365.0
2,104727974.0,292794973.0
1,103126508.0,303082734.0
2,299330726.0,953194087.0
2,218075425.0,572695963.0
1,86486305.0,764426399.0
1,21854663.0,103390970.0
2,347689800.0,1230745892.0
1,93148791.0,773578741.0
1,162408272.0,294351884.0
2,186049867.0,549862094.0
1,86486427.0,713330965.0
1,85688361.0,471231609.0
2,116039045.0,620106862.0
1,26166611.0,640850578.0
1,86487216.0,459392711.0
1,55547928.0,419571026.0
1,86486355.0,748341906.0
1,127474679.0,480561278.0
1,86486350.0,183073428.0
1,126168211.0,866926255.0
3,259458944.0,1060135527.0
1,16448790.0,580956612.0
1,64314044.0,530409287.0
1,25398860.0,501450408.0
1,33829865.0,285372509.0
2,288997287.0,1188066865.0
1,94893526.0,374956621.0
1,26443998.0,317248035.0
1,21882373.0,845180041.0
1,166291026.0,891875945.0
3,342271294.0,1775416365.0
1,29518529.0,240452395.0
1,85951348.0,177546780.0
1,169162038.0,421082587.0
2,88119952.0,988255746.0
1,30983962.0,361824192.0
1,86486370.0,258721096.0
2,186510476.0,886036693.0
1,34767549.0,517052756.0
1,96104132.0,243554149.0
1,168305495.0,707950474.0
1,213818142.0,355570968.0
2,529255925.0,1104493604.0
1,141459235.0,667113494.0
2,267770188.0,1143265909.0
2,172972705.0,1114734172.0
1,86373138.0,218820777.0
1,457909396.0,296343290.0
2,84227328.0,644036527.0
1,86486370.0,458701534.0
1,33445526.0,668769165.0
1,46786396.0,335823930.0
5,1195281481.0,1895678037.0
1,86121615.0,219432478.0
1,86486305.0,910441708.0
1,107052638.0,533454538.0
1,35921735.0,584714815.0
1,24614224.0,164684650.0
1,57724036.0,827093875.0
1,86486407.0,366592000.0
1,139847206.0,733406328.0
3,436324984.0,1638872822.0
1,86163012.0,623295214.0
1,17039485.0,118011269.0
1,67673658.0,802735647.0
1,37030049.0,786148605.0
1,98226621.0,888325059.0
2,132357777.0,1094522816.0
1,172164650.0,711996503.0
3,332523079.0,1610288928.0
1,223265833.0,290747898.0
1,29431710.0,173525674.0
2,213600775.0,1390048766.0
1,21436346.0,409255398.0
1,86486317.0,713601883.0
1,86486292.0,619870664.0
1,100757131.0,486835205.0
1,33416331.0,776481772.0
1,30024400.0,473148076.0
1,101523879.0,335374677.0
1,23549520.0,672569785.0
1,186235820.0,879468501.0
1,104446690.0,270682354.0
2,119273675.0,1373042498.0
1,140589886.0,377487204.0
1,154150272.0,613093726.0
1,86486343.0,490460914.0
2,186460589.0,465052605.0
1,94408354.0,294020112.0
1,98345369.0,246583307.0
1,98450755.0,394942482.0
2,172972859.0,975826622.0
3,259459550.0,1425458766.0
1,129580401.0,282964384.0
1,38638399.0,737315770.0
1,19280645.0,632540622.0
1,100889033.0,485157987.0
3,618950522.0,1442478707.0
2,206576560.0,891946346.0
3,226144910.0,1466245046.0
2,155771233.0,1081526257.0
1,85445190.0,232466264.0
1,27627016.0,609473029.0
1,33848638.0,663353203.0
1,150254117.0,891996693.0
2,567984730.0,789079682.0
1,112754695.0,838429190.0
2,119051643.0,1083046741.0
1,158213177.0,357567240.0
2,172972793.0,1072435540.0
1,116683239.0,183803686.0
1,86486348.0,656841812.0
2,176675259.0,913509259.0
1,86486411.0,407328978.0
1,11690787.0,778239014.0
1,86486297.0,710929374.0
1,86486372.0,631162063.0
1,185381416.0,260787929.0
2,131485831.0,1314251713.0
1,43494989.0,445602181.0
1,99071782.0,758070837.0
1,95306832.0,126655904.0
1,18109601.0,641223197.0
1,102797103.0,392095800.0
1,105003818.0,85367352.0
2,194860358.0,1160528443.0
1,86486385.0,101245779.0
1,171289243.0,476068709.0
1,142972174.0,869187066.0
1,35706548.0,778194957.0
1,156658890.0,930742283.0
2,107310614.0,1159201311.0
1,177298398.0,510439213.0
3,291084720.0,1942272682.0
5,423960221.0,2698507425.0
1,99082827.0,815252039.0
1,58420303.0,808976701.0
1,210401689.0,181586919.0
1,65306359.0,297334813.0
1,86482312.0,348173147.0
1,129101345.0,631698523.0
2,310181289.0,445942093.0
1,97804012.0,86528929.0
1,13501740.0,927682453.0
4,304959262.0,2428710728.0
1,225189241.0,601096305.0
1,35817744.0,487887324.0
1,21524676.0,562908597.0
1,43192617.0,309010405.0
4,911207497.0,2503815394.0
1,86485868.0,349666135.0
1,96162160.0,805255536.0
1,90469769.0,547001587.0
2,234428885.0,1510233152.0
1,27477830.0,205812077.0
1,86486377.0,652186433.0
2,120027116.0,1075080169.0
2,103330222.0,1216568886.0
1,86486379.0,246918695.0
2,193481096.0,1429593498.0
1,95390211.0,535695593.0
1,27150115.0,85242548.0
1,11312773.0,338487498.0
1,202767123.0,686523904.0
2,182027795.0,891946544.0
1,175235042.0,533917057.0
1,172974094.0,442557471.0
1,86654853.0,712360018.0
1,79515189.0,297974473.0
2,172972731.0,1583046383.0
2,354084362.0,804891950.0
1,86486373.0,239166437.0
2,180899183.0,949161341.0
1,86486334.0,129486164.0
5,399783084.0,1548062811.0
2,119414499.0,546724307.0
1,138329446.0,206313718.0
2,212263216.0,1096328269.0
1,62412826.0,714561941.0
1,447906940.0,461076987.0
1,86486266.0,622173769.0
1,19460910.0,695258392.0
3,375462029.0,2111467053.0
2,172972708.0,1093540288.0
1,121782050.0,227334705.0
1,163343737.0,862664993.0
1,149716386.0,293479943.0
1,168455643.0,385348287.0
1,86486327.0,828390040.0
1,78608939.0,167639304.0
3,192490205.0,1501936395.0
1,113031438.0,268115727.0
3,259458906.0,842130253.0
1,34102591.0,655294325.0
2,201574376.0,743520426.0
1,38884704.0,665800703.0
1,14472257.0,817885649.0
1,86486367.0,861901584.0
2,259612070.0,1084847107.0
1,841374774.0,878348558.0
2,268323400.0,472082130.0
1,14940376.0,848893306.0
2,172972704.0,1018357190.0
4,475700772.0,2008896912.0
1,86486298.0,351897595.0
2,43799643.0,1721749203.0
2,201227696.0,279386386.0
3,308861277.0,1534896331.0
1,91165576.0,416221861.0
1,13699304.0,225680766.0
1,51937787.0,406842083.0
1,86361071.0,634018187.0
3,451301428.0,1554386649.0
2,184147647.0,1422227258.0
1,151646101.0,492137138.0
1,16099286.0,194786561.0
1,86486368.0,766868002.0
2,145413587.0,1768670635.0
2,248531246.0,787520050.0
1,104176265.0,532088760.0
2,43073454.0,826157438.0
1,167178670.0,738086693.0
2,420587534.0,1229149267.0
2,180635156.0,927664356.0
2,258045954.0,1190934237.0
1,101521231.0,858530638.0
1,86486398.0,814461854.0
1,81069325.0,404857702.0
1,86486298.0,437940956.0
2,789494362.0,1287497114.0
1,162976196.0,56610342.0
1,86486348.0,696446958.0
1,86485428.0,118287307.0
1,26264241.0,807858602.0
1,86486240.0,900933783.0
3,374758844.0,705232109.0
3,178491928.0,1837092222.0
1,35642528.0,502462836.0
1,102128562.0,664507635.0
2,229878677.0,1219320648.0
1,49273952.0,555398499.0
1,86486413.0,489958235.0
3,322863988.0,1124104501.0
1,175529365.0,562448445.0
2,167106500.0,973358481.0
1,85067594.0,97772137.0
1,89031662.0,600841792.0
1,147793393.0,862911888.0
1,90864349.0,237144155.0
1,37221260.0,813034691.0
3,411447087.0,999180163.0
2,350050634.0,1077310558.0
1,18592878.0,196329933.0
1,171546366.0,810641648.0
1,86458978.0,374113849.0
1,100440772.0,773928805.0
1,86486326.0,465118035.0
2,54001326.0,1419336771.0
1,86486323.0,228670309.0
1,23414780.0,429178768.0
2,176361865.0,1193763522.0
1,165778520.0,133538501.0
1,16190300.0,207524345.0
3,258115379.0,1275433863.0
1,141683791.0,768197202.0
1,105177263.0,639420292.0
2,184202901.0,879257102.0
3,385095003.0,1125483752.0
3,412659450.0,1494210062.0
1,86486375.0,548956066.0
1,53615947.0,917280408.0
2,410379917.0,589203625.0
1,86485990.0,202293858.0
2,235480921.0,1558162336.0
1,58589550.0,595766706.0
1,19091005.0,563427144.0
1,94299543.0,532587381.0
1,15048040.0,272599629.0
2,44201287.0,1069330339.0
2,172972686.0,1189320935.0
2,426077176.0,473930993.0
2,32123935.0,865481035.0
1,157089686.0,392133543.0
1,22948196.0,493383412.0
1,318709418.0,803109579.0
1,175818765.0,699540309.0
1,38177673.0,490283849.0
2,207955785.0,1328854425.0
1,254037825.0,918446687.0
2,191844233.0,1284574755.0
3,518920795.0,1402147665.0
1,41627469.0,198511569.0
2,414412053.0,680900613.0
1,94485987.0,194774428.0
1,86486324.0,616912054.0
1,81007528.0,236524638.0
1,32215370.0,408915741.0
1,86486297.0,103702119.0
2,112588593.0,1567644022.0
3,441668928.0,1783052126.0
1,157935808.0,400667401.0
1,175630512.0,740388431.0
1,127179750.0,800161723.0
1,36076446.0,916228551.0
1,86486406.0,109773774.0
7,1650103777.0,3040146486.0
1,75026185.0,452916498.0
2,110725398.0,821384205.0
2,59380363.0,495205017.0
1,51341185.0,175905340.0
1,157493490.0,153263268.0
1,14291190.0,724336231.0
1,146914434.0,553971198.0
1,395163583.0,330317297.0
1,31833193.0,120965395.0
1,164576551.0,650975177.0
1,26823685.0,638591286.0
1,86300140.0,914672845.0
1,34899577.0,254519182.0
1,86486435.0,282809359.0
1,196044297.0,207638703.0
1,86486385.0,317441100.0
1,86486343.0,641905508.0
2,188445473.0,1046345667.0
1,114836866.0,571722183.0
1,119043452.0,757371074.0
1,18767351.0,109063010.0
1,97389765.0,609816309.0
4,854828508.0,2094530467.0
1,54459666.0,502315172.0
1,128511566.0,283909003.0
2,76970885.0,1363527614.0
1,88548979.0,835023819.0
2,172973322.0,1298604200.0
1,86478347.0,505070693.0
4,714175491.0,2282834908.0
1,17044206.0,127534183.0
1,86486364.0,212568097.0
1,109603270.0,378959304.0
1,246453252.0,430081569.0
1,113571125.0,307724092.0
1,171738686.0,259668919.0
1,25815241.0,731695891.0
2,145158705.0,1163166327.0
2,40208880.0,714412917.0
1,129979551.0,808869107.0
1,86485276.0,512752136.0
1,136034549.0,591138258.0
1,148096609.0,305403806.0
1,37323166.0,555892342.0
1,86486357.0,549331716.0
1,116044644.0,634523821.0
2,223321682.0,905561138.0
2,70618137.0,938629373.0
1,36055907.0,744678514.0
2,172973883.0,1280551438.0
1,86486350.0,697625319.0
2,171169220.0,445038720.0
5,430924715.0,2186876026.0
2,47363394.0,865761750.0
1,86486370.0,270915109.0
1,76349853.0,215955351.0
1,79213843.0,382805055.0
2,106847534.0,1114348210.0
2,263926539.0,1221713784.0
6,1047676332.0,2774652220.0
2,265637141.0,492150960.0
1,91983711.0,367448408.0
1,168977718.0,480715483.0
1,254546601.0,506026089.0
1,170518352.0,393514067.0
2,39610648.0,764571983.0
1,190110077.0,580365187.0
1,143279840.0,282628392.0
1,153769775.0,761202245.0
1,168661507.0,433352265.0
2,289149075.0,878664909.0
2,172972681.0,1486747983.0
1,11974543.0,107926324.0
1,19494804.0,594575913.0
1,14074291.0,156805971.0
1,188533500.0,132463001.0
1,85032366.0,701111854.0
1,39811698.0,909815967.0
1,70342793.0,725689837.0
1,99468707.0,616319548.0
1,193207115.0,593979524.0
2,186872540.0,1742845621.0
1,101918576.0,861768911.0
2,175076023.0,1081706431.0
2,168564520.0,524100785.0
2,186384162.0,853180936.0
1,86486382.0,867024616.0
2,344226227.0,1108065250.0
1,71391654.0,799744527.0
1,105598137.0,380488626.0
1,86486342.0,606185707.0
1,266126258.0,324959101.0
1,76880827.0,278797394.0
1,34861005.0,247747034.0
1,147155324.0,506821033.0
1,18586210.0,779816746.0
1,86486375.0,880276318.0
1,96132218.0,361511661.0
1,26114815.0,472992527.0
1,177312791.0,569279219.0
1,123842976.0,549487084.0
1,111785165.0,353111617.0
1,86486375.0,843427143.0
1,86486393.0,893341319.0
2,69337219.0,639688012.0
1,203275144.0,194552152.0
1,152303228.0,131168986.0
1,77032930.0,375971867.0
1,86486322.0,851942955.0
1,143677480.0,724595247.0
1,43001324.0,896154804.0
1,76296347.0,464835381.0
1,86486387.0,310758769.0
1,31338909.0,555621838.0
1,13732098.0,599006634.0
1,86486261.0,363749069.0
2,434524365.0,838712504.0
1,16556562.0,514019092.0
1,33372537.0,212813381.0
1,130806323.0,703798397.0
1,86486308.0,390534658.0
1,135226588.0,819677384.0
1,86486309.0,876276141.0
1,36636412.0,221083854.0
1,76322563.0,696721708.0
2,87211534.0,1297214913.0
1,232658901.0,147025224.0
2,619261633.0,1310831155.0
1,114745875.0,269731583.0
2,172972785.0,1087321943.0
1,86482115.0,811679411.0
1,88683238.0,270106196.0
1,184858332.0,830838461.0
1,25809824.0,214447151.0
1,61167248.0,496273321.0
1,39298596.0,790874830.0
2,101873732.0,314761402.0
1,91821866.0,773691840.0
1,229458296.0,342729210.0
1,153091996.0,793671082.0
1,163259112.0,99727212.0
1,179770672.0,175143386.0
2,172836275.0,472249470.0
1,81821921.0,380943443.0
1,16400617.0,333576956.0
2,269929929.0,1694672934.0
1,66617325.0,206666068.0
3,185285313.0,1733745415.0
1,95662463.0,678464876.0
1,7433720.0,545524904.0
1,86486323.0,390172304.0
2,140756167.0,1304439598.0
2,203010466.0,1095892409.0
1,126159869.0,884395874.0
1,20392578.0,181183534.0
1,85647345.0,109036767.0
5,410110490.0,2721219467.0
1,13808055.0,641185324.0
3,180173182.0,1565510920.0
1,79156899.0,475370957.0
2,58035690.0,782335372.0
2,420201829.0,986165758.0
1,100425477.0,107200561.0
1,122346106.0,627757767.0
3,261190788.0,2018816391.0
4,389928447.0,2059984697.0
3,666224134.0,2016122205.0
1,58338538.0,544166221.0
1,97011479.0,469806176.0
1,151186220.0,478711842.0
1,108919922.0,850857287.0
1,180305932.0,777122843.0
1,17419379.0,268363004.0
1,86486324.0,823019197.0
4,350147689.0,2783954396.0
1,254245177.0,511224925.0
2,111142605.0,678474145.0
1,138920312.0,542783072.0
2,319894092.0,1031044281.0
1,86477499.0,332679013.0
1,169463275.0,460633848.0
2,81444020.0,808372363.0
1,59343998.0,472091314.0
4,375616867.0,2584226386.0
1,8404242.0,118259191.0
1,86462005.0,184599550.0
1,84946935.0,497948564.0
1,34866777.0,507157490.0
2,225286989.0,772950897.0
1,121488378.0,116169600.0
1,90608417.0,678597239.0
1,86240831.0,506830681.0
1,148189359.0,805500553.0
1,223547471.0,116957196.0
1,86486280.0,467860582.0
1,66395724.0,124732441.0
1,86486316.0,742799639.0
2,222903368.0,1158066300.0
1,86486325.0,105975639.0
1,86486365.0,841686634.0
2,172109338.0,814176905.0
1,64220432.0,699616190.0
1,33953756.0,745649054.0
1,18518423.0,766717162.0
1,132896565.0,850836726.0
1,166458017.0,593750636.0
1,13799461.0,731996504.0
1,12732684.0,466418734.0
2,255628003.0,1146293913.0
1,141407537.0,623319842.0
1,991391317.0,330122677.0
1,150897219.0,110913297.0
1,85961929.0,475954456.0
1,42568077.0,442048366.0
5,1081075371.0,2922327613.0
2,412559589.0,289725992.0
1,30511907.0,168267401.0
2,172972702.0,1138539473.0
1,209228676.0,141785163.0
2,172972712.0,910795854.0
1,168020663.0,889886328.0
1,86486405.0,123751208.0
2,272328540.0,619481965.0
1,106990029.0,645647212.0
1,439720608.0,399818075.0
1,86484647.0,507856091.0
2,393463082.0,926516962.0
1,184666785.0,180548830.0
1,66008225.0,851386087.0
1,86486380.0,140663908.0
1,100065541.0,597068419.0
1,86486380.0,368535218.0
1,148979763.0,817473072.0
1,104749235.0,516409892.0
1,84844286.0,210616912.0
2,74591907.0,1384013301.0
2,268464921.0,875803325.0
1,154752443.0,154246304.0
1,86479314.0,323373477.0
1,61337317.0,717743303.0
1,19596103.0,777366651.0
1,83709554.0,565101684.0
2,100062388.0,870516784.0
1,86486407.0,491107633.0
1,89487434.0,149657223.0
1,86486369.0,328395791.0
2,357797761.0,660439564.0
1,29301436.0,381654269.0
1,86486335.0,911717290.0
1,99639891.0,701883053.0
1,86486250.0,731513864.0
1,194164980.0,451287032.0
1,65485499.0,431994230.0
1,86486263.0,794500577.0
2,169586535.0,1367025757.0
1,39823258.0,778272539.0
2,851265995.0,396580021.0
1,105014260.0,350815632.0
1,86483676.0,379733427.0
2,80186781.0,861455587.0
2,523655221.0,954500672.0
9,6620888557.0,4000097981.0
1,68232360.0,111118971.0
1,107276461.0,650959953.0
1,155001715.0,207579843.0
1,67265459.0,401112554.0
1,86186879.0,280210522.0
1,267183995.0,67127466.0
1,86486334.0,828948917.0
3,355526548.0,1586896288.0
1,153514600.0,416413983.0
1,142895218.0,883881171.0
2,172972692.0,699941640.0
1,151108768.0,530290472.0
3,61256504.0,1140931079.0
1,20529458.0,446727802.0
2,96323375.0,676452447.0
2,338736004.0,1490771058.0
1,86486422.0,539888203.0
1,23713639.0,873967641.0
2,119968219.0,1125177420.0
1,106991156.0,342680579.0
1,37438462.0,550702088.0
1,48461173.0,400285441.0
5,432431631.0,1948363577.0
1,24712955.0,306641954.0
1,18143111.0,596854081.0
1,158986073.0,929955487.0
1,37776670.0,899507913.0
3,354445929.0,1356133287.0
3,61787308.0,1846536519.0
1,441236693.0,790840534.0
2,96939869.0,1346683019.0
2,178634835.0,825224292.0
1,254645965.0,759756691.0
1,135103733.0,490508999.0
1,94115816.0,611389907.0
1,56013355.0,648059386.0
2,72289429.0,804100785.0
2,369833283.0,1178631483.0
1,86486347.0,630249403.0
3,513227920.0,734529289.0
1,23248037.0,566282183.0
2,172972620.0,1644840114.0
2,85646591.0,982772662.0
1,86486308.0,229121530.0
1,97353099.0,875765984.0
2,38287656.0,920751650.0
1,168250281.0,735047262.0
2,96245800.0,915483194.0
2,271520001.0,1209790959.0
2,94900985.0,428414074.0
